participant.id_in_session,participant.code,participant.payoff,player.id_in_group,player.P1,player.P2,player.payoff,subsession.round_number,subsession.treatment_type,subsession.num_initial_points,subsession.X,subsession.Y,subsession.Z,subsession.subsession_pk,session.code,session.label
9,nktwu64q,623,9,10,10,15,14,1,300,30,10,15,654,l67ytlcr,D1S4b
10,e4oia824,676,10,30,30,10,14,1,300,30,10,15,654,l67ytlcr,D1S4b
11,9930057s,546,11,25,25,0,14,1,300,30,10,15,654,l67ytlcr,D1S4b
1,s4cltyim,661,1,40,40,6,15,1,300,30,40,8,655,l67ytlcr,D1S4b
2,7q69f3gy,696,2,40,40,6,15,1,300,30,40,8,655,l67ytlcr,D1S4b
3,l168ak2v,556,3,40,40,6,15,1,300,30,40,8,655,l67ytlcr,D1S4b
4,noecfkfu,616,4,40,40,6,15,1,300,30,40,8,655,l67ytlcr,D1S4b
5,kpcw248p,413,5,45,45,-4,15,1,300,30,40,8,655,l67ytlcr,D1S4b
6,l6gx2cj6,663,6,30,30,8,15,1,300,30,40,8,655,l67ytlcr,D1S4b
7,ggvjkbss,570,7,40,40,6,15,1,300,30,40,8,655,l67ytlcr,D1S4b
8,9y2ap0q3,551,8,43,43,0,15,1,300,30,40,8,655,l67ytlcr,D1S4b
9,nktwu64q,623,9,30,30,8,15,1,300,30,40,8,655,l67ytlcr,D1S4b
10,e4oia824,676,10,40,40,6,15,1,300,30,40,8,655,l67ytlcr,D1S4b
11,9930057s,546,11,40,40,6,15,1,300,30,40,8,655,l67ytlcr,D1S4b
1,s4cltyim,661,1,,,0,16,,300,,,,656,l67ytlcr,D1S4b
2,7q69f3gy,696,2,,,0,16,,300,,,,656,l67ytlcr,D1S4b
3,l168ak2v,556,3,,,0,16,,300,,,,656,l67ytlcr,D1S4b
4,noecfkfu,616,4,,,0,16,,300,,,,656,l67ytlcr,D1S4b
5,kpcw248p,413,5,,,0,16,,300,,,,656,l67ytlcr,D1S4b
6,l6gx2cj6,663,6,,,0,16,,300,,,,656,l67ytlcr,D1S4b
7,ggvjkbss,570,7,,,0,16,,300,,,,656,l67ytlcr,D1S4b
8,9y2ap0q3,551,8,,,0,16,,300,,,,656,l67ytlcr,D1S4b
9,nktwu64q,623,9,,,0,16,,300,,,,656,l67ytlcr,D1S4b
10,e4oia824,676,10,,,0,16,,300,,,,656,l67ytlcr,D1S4b
11,9930057s,546,11,,,0,16,,300,,,,656,l67ytlcr,D1S4b
1,s4cltyim,661,1,,,0,17,,300,,,,657,l67ytlcr,D1S4b
2,7q69f3gy,696,2,,,0,17,,300,,,,657,l67ytlcr,D1S4b
3,l168ak2v,556,3,,,0,17,,300,,,,657,l67ytlcr,D1S4b
4,noecfkfu,616,4,,,0,17,,300,,,,657,l67ytlcr,D1S4b
5,kpcw248p,413,5,,,0,17,,300,,,,657,l67ytlcr,D1S4b
6,l6gx2cj6,663,6,,,0,17,,300,,,,657,l67ytlcr,D1S4b
7,ggvjkbss,570,7,,,0,17,,300,,,,657,l67ytlcr,D1S4b
8,9y2ap0q3,551,8,,,0,17,,300,,,,657,l67ytlcr,D1S4b
9,nktwu64q,623,9,,,0,17,,300,,,,657,l67ytlcr,D1S4b
10,e4oia824,676,10,,,0,17,,300,,,,657,l67ytlcr,D1S4b
11,9930057s,546,11,,,0,17,,300,,,,657,l67ytlcr,D1S4b
1,s4cltyim,661,1,,,0,18,,300,,,,658,l67ytlcr,D1S4b
2,7q69f3gy,696,2,,,0,18,,300,,,,658,l67ytlcr,D1S4b
3,l168ak2v,556,3,,,0,18,,300,,,,658,l67ytlcr,D1S4b
4,noecfkfu,616,4,,,0,18,,300,,,,658,l67ytlcr,D1S4b
5,kpcw248p,413,5,,,0,18,,300,,,,658,l67ytlcr,D1S4b
6,l6gx2cj6,663,6,,,0,18,,300,,,,658,l67ytlcr,D1S4b
7,ggvjkbss,570,7,,,0,18,,300,,,,658,l67ytlcr,D1S4b
8,9y2ap0q3,551,8,,,0,18,,300,,,,658,l67ytlcr,D1S4b
9,nktwu64q,623,9,,,0,18,,300,,,,658,l67ytlcr,D1S4b
10,e4oia824,676,10,,,0,18,,300,,,,658,l67ytlcr,D1S4b
11,9930057s,546,11,,,0,18,,300,,,,658,l67ytlcr,D1S4b
1,s4cltyim,661,1,,,0,19,,300,,,,659,l67ytlcr,D1S4b
2,7q69f3gy,696,2,,,0,19,,300,,,,659,l67ytlcr,D1S4b
3,l168ak2v,556,3,,,0,19,,300,,,,659,l67ytlcr,D1S4b
4,noecfkfu,616,4,,,0,19,,300,,,,659,l67ytlcr,D1S4b
5,kpcw248p,413,5,,,0,19,,300,,,,659,l67ytlcr,D1S4b
6,l6gx2cj6,663,6,,,0,19,,300,,,,659,l67ytlcr,D1S4b
7,ggvjkbss,570,7,,,0,19,,300,,,,659,l67ytlcr,D1S4b
8,9y2ap0q3,551,8,,,0,19,,300,,,,659,l67ytlcr,D1S4b
9,nktwu64q,623,9,,,0,19,,300,,,,659,l67ytlcr,D1S4b
10,e4oia824,676,10,,,0,19,,300,,,,659,l67ytlcr,D1S4b
11,9930057s,546,11,,,0,19,,300,,,,659,l67ytlcr,D1S4b
1,s4cltyim,661,1,,,0,20,,300,,,,660,l67ytlcr,D1S4b
2,7q69f3gy,696,2,,,0,20,,300,,,,660,l67ytlcr,D1S4b
3,l168ak2v,556,3,,,0,20,,300,,,,660,l67ytlcr,D1S4b
4,noecfkfu,616,4,,,0,20,,300,,,,660,l67ytlcr,D1S4b
5,kpcw248p,413,5,,,0,20,,300,,,,660,l67ytlcr,D1S4b
6,l6gx2cj6,663,6,,,0,20,,300,,,,660,l67ytlcr,D1S4b
7,ggvjkbss,570,7,,,0,20,,300,,,,660,l67ytlcr,D1S4b
8,9y2ap0q3,551,8,,,0,20,,300,,,,660,l67ytlcr,D1S4b
9,nktwu64q,623,9,,,0,20,,300,,,,660,l67ytlcr,D1S4b
10,e4oia824,676,10,,,0,20,,300,,,,660,l67ytlcr,D1S4b
11,9930057s,546,11,,,0,20,,300,,,,660,l67ytlcr,D1S4b
1,dq05rfes,680,1,45,45,310,1,3,300,45,20,10,661,hac9k6i0,D1S5a
2,nnjvd8lb,602,2,46,46,309,1,3,300,45,20,10,661,hac9k6i0,D1S5a
3,2p5dvpt2,542,3,50,50,305,1,3,300,45,20,10,661,hac9k6i0,D1S5a
4,m2kbqgzb,728,4,45,45,310,1,3,300,45,20,10,661,hac9k6i0,D1S5a
5,earybv5e,598,5,45,45,310,1,3,300,45,20,10,661,hac9k6i0,D1S5a
6,fhunvdyc,583,6,45,45,310,1,3,300,45,20,10,661,hac9k6i0,D1S5a
7,pqa2ney7,716,7,45,45,310,1,3,300,45,20,10,661,hac9k6i0,D1S5a
8,odgjdvy4,617,8,46,46,309,1,3,300,45,20,10,661,hac9k6i0,D1S5a
1,dq05rfes,680,1,15,15,20,2,3,300,15,30,20,662,hac9k6i0,D1S5a
2,nnjvd8lb,602,2,15,15,20,2,3,300,15,30,20,662,hac9k6i0,D1S5a
3,2p5dvpt2,542,3,20,20,15,2,3,300,15,30,20,662,hac9k6i0,D1S5a
4,m2kbqgzb,728,4,15,15,20,2,3,300,15,30,20,662,hac9k6i0,D1S5a
5,earybv5e,598,5,15,15,20,2,3,300,15,30,20,662,hac9k6i0,D1S5a
6,fhunvdyc,583,6,15,15,20,2,3,300,15,30,20,662,hac9k6i0,D1S5a
7,pqa2ney7,716,7,15,15,20,2,3,300,15,30,20,662,hac9k6i0,D1S5a
8,odgjdvy4,617,8,16,16,19,2,3,300,15,30,20,662,hac9k6i0,D1S5a
1,dq05rfes,680,1,30,30,15,3,3,300,30,50,15,663,hac9k6i0,D1S5a
2,nnjvd8lb,602,2,30,30,15,3,3,300,30,50,15,663,hac9k6i0,D1S5a
3,2p5dvpt2,542,3,40,40,5,3,3,300,30,50,15,663,hac9k6i0,D1S5a
4,m2kbqgzb,728,4,30,30,15,3,3,300,30,50,15,663,hac9k6i0,D1S5a
5,earybv5e,598,5,30,30,15,3,3,300,30,50,15,663,hac9k6i0,D1S5a
6,fhunvdyc,583,6,30,30,15,3,3,300,30,50,15,663,hac9k6i0,D1S5a
7,pqa2ney7,716,7,30,30,15,3,3,300,30,50,15,663,hac9k6i0,D1S5a
8,odgjdvy4,617,8,31,31,14,3,3,300,30,50,15,663,hac9k6i0,D1S5a
1,dq05rfes,680,1,25,25,15,4,1,300,20,25,10,664,hac9k6i0,D1S5a
2,nnjvd8lb,602,2,25,25,15,4,1,300,20,25,10,664,hac9k6i0,D1S5a
3,2p5dvpt2,542,3,35,35,-5,4,1,300,20,25,10,664,hac9k6i0,D1S5a
4,m2kbqgzb,728,4,25,25,15,4,1,300,20,25,10,664,hac9k6i0,D1S5a
5,earybv5e,598,5,25,25,15,4,1,300,20,25,10,664,hac9k6i0,D1S5a
6,fhunvdyc,583,6,25,25,15,4,1,300,20,25,10,664,hac9k6i0,D1S5a
7,pqa2ney7,716,7,25,25,15,4,1,300,20,25,10,664,hac9k6i0,D1S5a
8,odgjdvy4,617,8,26,26,13,4,1,300,20,25,10,664,hac9k6i0,D1S5a
1,dq05rfes,680,1,40,40,20,5,1,300,40,30,15,665,hac9k6i0,D1S5a
2,nnjvd8lb,602,2,40,40,20,5,1,300,40,30,15,665,hac9k6i0,D1S5a
3,2p5dvpt2,542,3,50,50,0,5,1,300,40,30,15,665,hac9k6i0,D1S5a
4,m2kbqgzb,728,4,40,40,20,5,1,300,40,30,15,665,hac9k6i0,D1S5a
5,earybv5e,598,5,30,30,15,5,1,300,40,30,15,665,hac9k6i0,D1S5a
6,fhunvdyc,583,6,40,40,20,5,1,300,40,30,15,665,hac9k6i0,D1S5a
7,pqa2ney7,716,7,40,40,20,5,1,300,40,30,15,665,hac9k6i0,D1S5a
8,odgjdvy4,617,8,41,41,18,5,1,300,40,30,15,665,hac9k6i0,D1S5a
1,dq05rfes,680,1,60,60,10,6,1,300,60,30,20,666,hac9k6i0,D1S5a
2,nnjvd8lb,602,2,60,60,10,6,1,300,60,30,20,666,hac9k6i0,D1S5a
3,2p5dvpt2,542,3,65,65,0,6,1,300,60,30,20,666,hac9k6i0,D1S5a
4,m2kbqgzb,728,4,60,60,10,6,1,300,60,30,20,666,hac9k6i0,D1S5a
5,earybv5e,598,5,60,60,10,6,1,300,60,30,20,666,hac9k6i0,D1S5a
6,fhunvdyc,583,6,30,30,20,6,1,300,60,30,20,666,hac9k6i0,D1S5a
7,pqa2ney7,716,7,60,60,10,6,1,300,60,30,20,666,hac9k6i0,D1S5a
8,odgjdvy4,617,8,61,61,8,6,1,300,60,30,20,666,hac9k6i0,D1S5a
1,dq05rfes,680,1,40,40,5,7,1,300,40,15,15,667,hac9k6i0,D1S5a
2,nnjvd8lb,602,2,35,35,-5,7,1,300,40,15,15,667,hac9k6i0,D1S5a
3,2p5dvpt2,542,3,42,42,1,7,1,300,40,15,15,667,hac9k6i0,D1S5a
4,m2kbqgzb,728,4,15,15,15,7,1,300,40,15,15,667,hac9k6i0,D1S5a
5,earybv5e,598,5,30,30,0,7,1,300,40,15,15,667,hac9k6i0,D1S5a
6,fhunvdyc,583,6,15,15,15,7,1,300,40,15,15,667,hac9k6i0,D1S5a
7,pqa2ney7,716,7,40,40,5,7,1,300,40,15,15,667,hac9k6i0,D1S5a
8,odgjdvy4,617,8,41,41,3,7,1,300,40,15,15,667,hac9k6i0,D1S5a
1,dq05rfes,680,1,25,25,20,8,1,300,25,15,15,668,hac9k6i0,D1S5a
2,nnjvd8lb,602,2,15,15,15,8,1,300,25,15,15,668,hac9k6i0,D1S5a
3,2p5dvpt2,542,3,25,25,20,8,1,300,25,15,15,668,hac9k6i0,D1S5a
4,m2kbqgzb,728,4,25,25,20,8,1,300,25,15,15,668,hac9k6i0,D1S5a
5,earybv5e,598,5,15,15,15,8,1,300,25,15,15,668,hac9k6i0,D1S5a
6,fhunvdyc,583,6,25,25,20,8,1,300,25,15,15,668,hac9k6i0,D1S5a
7,pqa2ney7,716,7,25,25,20,8,1,300,25,15,15,668,hac9k6i0,D1S5a
8,odgjdvy4,617,8,26,26,18,8,1,300,25,15,15,668,hac9k6i0,D1S5a
1,dq05rfes,680,1,50,50,30,9,1,300,50,40,20,669,hac9k6i0,D1S5a
2,nnjvd8lb,602,2,50,50,30,9,1,300,50,40,20,669,hac9k6i0,D1S5a
3,2p5dvpt2,542,3,50,50,30,9,1,300,50,40,20,669,hac9k6i0,D1S5a
4,m2kbqgzb,728,4,50,50,30,9,1,300,50,40,20,669,hac9k6i0,D1S5a
5,earybv5e,598,5,50,50,30,9,1,300,50,40,20,669,hac9k6i0,D1S5a
6,fhunvdyc,583,6,40,40,20,9,1,300,50,40,20,669,hac9k6i0,D1S5a
7,pqa2ney7,716,7,50,50,30,9,1,300,50,40,20,669,hac9k6i0,D1S5a
8,odgjdvy4,617,8,51,51,28,9,1,300,50,40,20,669,hac9k6i0,D1S5a
1,dq05rfes,680,1,30,30,10,10,1,300,30,45,10,670,hac9k6i0,D1S5a
2,nnjvd8lb,602,2,30,30,10,10,1,300,30,45,10,670,hac9k6i0,D1S5a
3,2p5dvpt2,542,3,45,45,5,10,1,300,30,45,10,670,hac9k6i0,D1S5a
4,m2kbqgzb,728,4,30,30,10,10,1,300,30,45,10,670,hac9k6i0,D1S5a
5,earybv5e,598,5,45,45,5,10,1,300,30,45,10,670,hac9k6i0,D1S5a
6,fhunvdyc,583,6,30,30,10,10,1,300,30,45,10,670,hac9k6i0,D1S5a
7,pqa2ney7,716,7,45,45,5,10,1,300,30,45,10,670,hac9k6i0,D1S5a
8,odgjdvy4,617,8,46,46,3,10,1,300,30,45,10,670,hac9k6i0,D1S5a
1,dq05rfes,680,1,20,20,15,11,1,300,45,20,15,671,hac9k6i0,D1S5a
2,nnjvd8lb,602,2,20,20,15,11,1,300,45,20,15,671,hac9k6i0,D1S5a
3,2p5dvpt2,542,3,45,45,5,11,1,300,45,20,15,671,hac9k6i0,D1S5a
4,m2kbqgzb,728,4,20,20,15,11,1,300,45,20,15,671,hac9k6i0,D1S5a
5,earybv5e,598,5,20,20,15,11,1,300,45,20,15,671,hac9k6i0,D1S5a
6,fhunvdyc,583,6,20,20,15,11,1,300,45,20,15,671,hac9k6i0,D1S5a
7,pqa2ney7,716,7,45,45,5,11,1,300,45,20,15,671,hac9k6i0,D1S5a
8,odgjdvy4,617,8,46,46,3,11,1,300,45,20,15,671,hac9k6i0,D1S5a
1,dq05rfes,680,1,30,30,15,12,1,300,40,30,15,672,hac9k6i0,D1S5a
2,nnjvd8lb,602,2,40,40,20,12,1,300,40,30,15,672,hac9k6i0,D1S5a
3,2p5dvpt2,542,3,40,40,20,12,1,300,40,30,15,672,hac9k6i0,D1S5a
4,m2kbqgzb,728,4,40,40,20,12,1,300,40,30,15,672,hac9k6i0,D1S5a
5,earybv5e,598,5,40,40,20,12,1,300,40,30,15,672,hac9k6i0,D1S5a
6,fhunvdyc,583,6,30,30,15,12,1,300,40,30,15,672,hac9k6i0,D1S5a
7,pqa2ney7,716,7,40,40,20,12,1,300,40,30,15,672,hac9k6i0,D1S5a
8,odgjdvy4,617,8,40,40,20,12,1,300,40,30,15,672,hac9k6i0,D1S5a
1,dq05rfes,680,1,35,35,25,13,1,300,20,35,20,673,hac9k6i0,D1S5a
2,nnjvd8lb,602,2,35,35,25,13,1,300,20,35,20,673,hac9k6i0,D1S5a
3,2p5dvpt2,542,3,35,35,25,13,1,300,20,35,20,673,hac9k6i0,D1S5a
4,m2kbqgzb,728,4,35,35,25,13,1,300,20,35,20,673,hac9k6i0,D1S5a
5,earybv5e,598,5,35,35,25,13,1,300,20,35,20,673,hac9k6i0,D1S5a
6,fhunvdyc,583,6,35,35,25,13,1,300,20,35,20,673,hac9k6i0,D1S5a
7,pqa2ney7,716,7,35,35,25,13,1,300,20,35,20,673,hac9k6i0,D1S5a
8,odgjdvy4,617,8,35,35,25,13,1,300,20,35,20,673,hac9k6i0,D1S5a
1,dq05rfes,680,1,30,30,10,14,1,300,30,10,15,674,hac9k6i0,D1S5a
2,nnjvd8lb,602,2,10,10,15,14,1,300,30,10,15,674,hac9k6i0,D1S5a
3,2p5dvpt2,542,3,30,30,10,14,1,300,30,10,15,674,hac9k6i0,D1S5a
4,m2kbqgzb,728,4,10,10,15,14,1,300,30,10,15,674,hac9k6i0,D1S5a
5,earybv5e,598,5,10,10,15,14,1,300,30,10,15,674,hac9k6i0,D1S5a
6,fhunvdyc,583,6,10,10,15,14,1,300,30,10,15,674,hac9k6i0,D1S5a
7,pqa2ney7,716,7,30,30,10,14,1,300,30,10,15,674,hac9k6i0,D1S5a
8,odgjdvy4,617,8,30,30,10,14,1,300,30,10,15,674,hac9k6i0,D1S5a
1,dq05rfes,680,1,1,1,0,15,1,300,30,40,8,675,hac9k6i0,D1S5a
2,nnjvd8lb,602,2,30,30,8,15,1,300,30,40,8,675,hac9k6i0,D1S5a
3,2p5dvpt2,542,3,40,40,6,15,1,300,30,40,8,675,hac9k6i0,D1S5a
4,m2kbqgzb,728,4,30,30,8,15,1,300,30,40,8,675,hac9k6i0,D1S5a
5,earybv5e,598,5,30,30,8,15,1,300,30,40,8,675,hac9k6i0,D1S5a
6,fhunvdyc,583,6,30,30,8,15,1,300,30,40,8,675,hac9k6i0,D1S5a
7,pqa2ney7,716,7,40,40,6,15,1,300,30,40,8,675,hac9k6i0,D1S5a
8,odgjdvy4,617,8,40,40,6,15,1,300,30,40,8,675,hac9k6i0,D1S5a
1,dq05rfes,680,1,,,0,16,,300,,,,676,hac9k6i0,D1S5a
2,nnjvd8lb,602,2,,,0,16,,300,,,,676,hac9k6i0,D1S5a
3,2p5dvpt2,542,3,,,0,16,,300,,,,676,hac9k6i0,D1S5a
4,m2kbqgzb,728,4,,,0,16,,300,,,,676,hac9k6i0,D1S5a
5,earybv5e,598,5,,,0,16,,300,,,,676,hac9k6i0,D1S5a
6,fhunvdyc,583,6,,,0,16,,300,,,,676,hac9k6i0,D1S5a
7,pqa2ney7,716,7,,,0,16,,300,,,,676,hac9k6i0,D1S5a
8,odgjdvy4,617,8,,,0,16,,300,,,,676,hac9k6i0,D1S5a
1,dq05rfes,680,1,,,0,17,,300,,,,677,hac9k6i0,D1S5a
2,nnjvd8lb,602,2,,,0,17,,300,,,,677,hac9k6i0,D1S5a
3,2p5dvpt2,542,3,,,0,17,,300,,,,677,hac9k6i0,D1S5a
4,m2kbqgzb,728,4,,,0,17,,300,,,,677,hac9k6i0,D1S5a
5,earybv5e,598,5,,,0,17,,300,,,,677,hac9k6i0,D1S5a
6,fhunvdyc,583,6,,,0,17,,300,,,,677,hac9k6i0,D1S5a
7,pqa2ney7,716,7,,,0,17,,300,,,,677,hac9k6i0,D1S5a
8,odgjdvy4,617,8,,,0,17,,300,,,,677,hac9k6i0,D1S5a
1,dq05rfes,680,1,,,0,18,,300,,,,678,hac9k6i0,D1S5a
2,nnjvd8lb,602,2,,,0,18,,300,,,,678,hac9k6i0,D1S5a
3,2p5dvpt2,542,3,,,0,18,,300,,,,678,hac9k6i0,D1S5a
4,m2kbqgzb,728,4,,,0,18,,300,,,,678,hac9k6i0,D1S5a
5,earybv5e,598,5,,,0,18,,300,,,,678,hac9k6i0,D1S5a
6,fhunvdyc,583,6,,,0,18,,300,,,,678,hac9k6i0,D1S5a
7,pqa2ney7,716,7,,,0,18,,300,,,,678,hac9k6i0,D1S5a
8,odgjdvy4,617,8,,,0,18,,300,,,,678,hac9k6i0,D1S5a
1,dq05rfes,680,1,,,0,19,,300,,,,679,hac9k6i0,D1S5a
2,nnjvd8lb,602,2,,,0,19,,300,,,,679,hac9k6i0,D1S5a
3,2p5dvpt2,542,3,,,0,19,,300,,,,679,hac9k6i0,D1S5a
4,m2kbqgzb,728,4,,,0,19,,300,,,,679,hac9k6i0,D1S5a
5,earybv5e,598,5,,,0,19,,300,,,,679,hac9k6i0,D1S5a
6,fhunvdyc,583,6,,,0,19,,300,,,,679,hac9k6i0,D1S5a
7,pqa2ney7,716,7,,,0,19,,300,,,,679,hac9k6i0,D1S5a
8,odgjdvy4,617,8,,,0,19,,300,,,,679,hac9k6i0,D1S5a
1,dq05rfes,680,1,,,0,20,,300,,,,680,hac9k6i0,D1S5a
2,nnjvd8lb,602,2,,,0,20,,300,,,,680,hac9k6i0,D1S5a
3,2p5dvpt2,542,3,,,0,20,,300,,,,680,hac9k6i0,D1S5a
4,m2kbqgzb,728,4,,,0,20,,300,,,,680,hac9k6i0,D1S5a
5,earybv5e,598,5,,,0,20,,300,,,,680,hac9k6i0,D1S5a
6,fhunvdyc,583,6,,,0,20,,300,,,,680,hac9k6i0,D1S5a
7,pqa2ney7,716,7,,,0,20,,300,,,,680,hac9k6i0,D1S5a
8,odgjdvy4,617,8,,,0,20,,300,,,,680,hac9k6i0,D1S5a
1,pwngyw45,698,1,45,45,310,1,3,300,45,20,10,681,4qmep0zl,D1S5b
2,dy4kl3w8,608,2,46,46,309,1,3,300,45,20,10,681,4qmep0zl,D1S5b
3,ecc7x9lt,648,3,45,45,310,1,3,300,45,20,10,681,4qmep0zl,D1S5b
4,x3v4qjb6,693,4,45,45,310,1,3,300,45,20,10,681,4qmep0zl,D1S5b
5,isvd5n4b,596,5,47,47,308,1,3,300,45,20,10,681,4qmep0zl,D1S5b
6,s06622yn,510,6,45,45,310,1,3,300,45,20,10,681,4qmep0zl,D1S5b
7,3cv35vud,618,7,45,45,310,1,3,300,45,20,10,681,4qmep0zl,D1S5b
8,mx02xx2u,569,8,50,50,305,1,3,300,45,20,10,681,4qmep0zl,D1S5b
1,pwngyw45,698,1,15,15,20,2,3,300,15,30,20,682,4qmep0zl,D1S5b
2,dy4kl3w8,608,2,17,17,18,2,3,300,15,30,20,682,4qmep0zl,D1S5b
3,ecc7x9lt,648,3,15,15,20,2,3,300,15,30,20,682,4qmep0zl,D1S5b
4,x3v4qjb6,693,4,15,15,20,2,3,300,15,30,20,682,4qmep0zl,D1S5b
5,isvd5n4b,596,5,16,16,19,2,3,300,15,30,20,682,4qmep0zl,D1S5b
6,s06622yn,510,6,15,15,20,2,3,300,15,30,20,682,4qmep0zl,D1S5b
7,3cv35vud,618,7,15,15,20,2,3,300,15,30,20,682,4qmep0zl,D1S5b
8,mx02xx2u,569,8,15,15,20,2,3,300,15,30,20,682,4qmep0zl,D1S5b
1,pwngyw45,698,1,30,30,15,3,3,300,30,50,15,683,4qmep0zl,D1S5b
2,dy4kl3w8,608,2,31,31,14,3,3,300,30,50,15,683,4qmep0zl,D1S5b
3,ecc7x9lt,648,3,30,30,15,3,3,300,30,50,15,683,4qmep0zl,D1S5b
4,x3v4qjb6,693,4,30,30,15,3,3,300,30,50,15,683,4qmep0zl,D1S5b
5,isvd5n4b,596,5,31,31,14,3,3,300,30,50,15,683,4qmep0zl,D1S5b
6,s06622yn,510,6,45,45,0,3,3,300,30,50,15,683,4qmep0zl,D1S5b
7,3cv35vud,618,7,30,30,15,3,3,300,30,50,15,683,4qmep0zl,D1S5b
8,mx02xx2u,569,8,30,30,15,3,3,300,30,50,15,683,4qmep0zl,D1S5b
1,pwngyw45,698,1,25,25,15,4,1,300,20,25,10,684,4qmep0zl,D1S5b
2,dy4kl3w8,608,2,26,26,13,4,1,300,20,25,10,684,4qmep0zl,D1S5b
3,ecc7x9lt,648,3,20,20,10,4,1,300,20,25,10,684,4qmep0zl,D1S5b
4,x3v4qjb6,693,4,25,25,15,4,1,300,20,25,10,684,4qmep0zl,D1S5b
5,isvd5n4b,596,5,26,26,13,4,1,300,20,25,10,684,4qmep0zl,D1S5b
6,s06622yn,510,6,25,25,15,4,1,300,20,25,10,684,4qmep0zl,D1S5b
7,3cv35vud,618,7,25,25,15,4,1,300,20,25,10,684,4qmep0zl,D1S5b
8,mx02xx2u,569,8,30,30,5,4,1,300,20,25,10,684,4qmep0zl,D1S5b
1,pwngyw45,698,1,40,40,20,5,1,300,40,30,15,685,4qmep0zl,D1S5b
2,dy4kl3w8,608,2,41,41,18,5,1,300,40,30,15,685,4qmep0zl,D1S5b
3,ecc7x9lt,648,3,40,40,20,5,1,300,40,30,15,685,4qmep0zl,D1S5b
4,x3v4qjb6,693,4,40,40,20,5,1,300,40,30,15,685,4qmep0zl,D1S5b
5,isvd5n4b,596,5,41,41,18,5,1,300,40,30,15,685,4qmep0zl,D1S5b
6,s06622yn,510,6,25,25,0,5,1,300,40,30,15,685,4qmep0zl,D1S5b
7,3cv35vud,618,7,30,30,15,5,1,300,40,30,15,685,4qmep0zl,D1S5b
8,mx02xx2u,569,8,46,46,8,5,1,300,40,30,15,685,4qmep0zl,D1S5b
1,pwngyw45,698,1,30,30,20,6,1,300,60,30,20,686,4qmep0zl,D1S5b
2,dy4kl3w8,608,2,60,60,10,6,1,300,60,30,20,686,4qmep0zl,D1S5b
3,ecc7x9lt,648,3,30,30,20,6,1,300,60,30,20,686,4qmep0zl,D1S5b
4,x3v4qjb6,693,4,60,60,10,6,1,300,60,30,20,686,4qmep0zl,D1S5b
5,isvd5n4b,596,5,61,61,8,6,1,300,60,30,20,686,4qmep0zl,D1S5b
6,s06622yn,510,6,25,25,0,6,1,300,60,30,20,686,4qmep0zl,D1S5b
7,3cv35vud,618,7,30,30,20,6,1,300,60,30,20,686,4qmep0zl,D1S5b
8,mx02xx2u,569,8,65,65,0,6,1,300,60,30,20,686,4qmep0zl,D1S5b
1,pwngyw45,698,1,15,15,15,7,1,300,40,15,15,687,4qmep0zl,D1S5b
2,dy4kl3w8,608,2,40,40,5,7,1,300,40,15,15,687,4qmep0zl,D1S5b
3,ecc7x9lt,648,3,15,15,15,7,1,300,40,15,15,687,4qmep0zl,D1S5b
4,x3v4qjb6,693,4,15,15,15,7,1,300,40,15,15,687,4qmep0zl,D1S5b
5,isvd5n4b,596,5,40,40,5,7,1,300,40,15,15,687,4qmep0zl,D1S5b
6,s06622yn,510,6,15,15,15,7,1,300,40,15,15,687,4qmep0zl,D1S5b
7,3cv35vud,618,7,15,15,15,7,1,300,40,15,15,687,4qmep0zl,D1S5b
8,mx02xx2u,569,8,40,40,5,7,1,300,40,15,15,687,4qmep0zl,D1S5b
1,pwngyw45,698,1,25,25,20,8,1,300,25,15,15,688,4qmep0zl,D1S5b
2,dy4kl3w8,608,2,25,25,20,8,1,300,25,15,15,688,4qmep0zl,D1S5b
3,ecc7x9lt,648,3,25,25,20,8,1,300,25,15,15,688,4qmep0zl,D1S5b
4,x3v4qjb6,693,4,15,15,15,8,1,300,25,15,15,688,4qmep0zl,D1S5b
5,isvd5n4b,596,5,26,26,18,8,1,300,25,15,15,688,4qmep0zl,D1S5b
6,s06622yn,510,6,25,25,20,8,1,300,25,15,15,688,4qmep0zl,D1S5b
7,3cv35vud,618,7,15,15,15,8,1,300,25,15,15,688,4qmep0zl,D1S5b
8,mx02xx2u,569,8,20,20,10,8,1,300,25,15,15,688,4qmep0zl,D1S5b
1,pwngyw45,698,1,50,50,30,9,1,300,50,40,20,689,4qmep0zl,D1S5b
2,dy4kl3w8,608,2,50,50,30,9,1,300,50,40,20,689,4qmep0zl,D1S5b
3,ecc7x9lt,648,3,40,40,20,9,1,300,50,40,20,689,4qmep0zl,D1S5b
4,x3v4qjb6,693,4,40,40,20,9,1,300,50,40,20,689,4qmep0zl,D1S5b
5,isvd5n4b,596,5,51,51,28,9,1,300,50,40,20,689,4qmep0zl,D1S5b
6,s06622yn,510,6,30,30,0,9,1,300,50,40,20,689,4qmep0zl,D1S5b
7,3cv35vud,618,7,40,40,20,9,1,300,50,40,20,689,4qmep0zl,D1S5b
8,mx02xx2u,569,8,50,50,30,9,1,300,50,40,20,689,4qmep0zl,D1S5b
1,pwngyw45,698,1,30,30,10,10,1,300,30,45,10,690,4qmep0zl,D1S5b
