"","Session","Order","Game","matchId","roundId","groupId","clientId","Gender","Grade","Siblings","role","decision","payoff","Age","Track3"
"1042","D1S2","HD-BOS","HD2",3,15,5,8,"M",7,"1","yellow","out",3,148,"regular"
"1043","D1S2","HD-BOS","HD2",3,16,5,8,"M",7,"1","yellow","in",2,148,"regular"
"1044","D1S2","HD-BOS","HD2",3,17,5,8,"M",7,"1","yellow","in",5,148,"regular"
"1045","D1S2","HD-BOS","BOS1",4,0,4,8,"M",7,"1","green","green",1,148,"regular"
"1046","D1S2","HD-BOS","BOS1",4,1,4,8,"M",7,"1","green","red",2,148,"regular"
"1047","D1S2","HD-BOS","BOS1",4,2,4,8,"M",7,"1","green","green",1,148,"regular"
"1048","D1S2","HD-BOS","BOS1",4,3,4,8,"M",7,"1","green","green",4,148,"regular"
"1049","D1S2","HD-BOS","BOS1",4,4,4,8,"M",7,"1","green","green",1,148,"regular"
"1050","D1S2","HD-BOS","BOS1",4,5,4,8,"M",7,"1","green","red",2,148,"regular"
"1051","D1S2","HD-BOS","BOS1",4,6,4,8,"M",7,"1","green","green",1,148,"regular"
"1052","D1S2","HD-BOS","BOS1",4,7,4,8,"M",7,"1","green","green",1,148,"regular"
"1053","D1S2","HD-BOS","BOS1",4,8,4,8,"M",7,"1","green","green",1,148,"regular"
"1054","D1S2","HD-BOS","BOS1",4,9,4,8,"M",7,"1","green","green",1,148,"regular"
"1055","D1S2","HD-BOS","BOS1",4,10,4,8,"M",7,"1","green","red",2,148,"regular"
"1056","D1S2","HD-BOS","BOS1",4,11,4,8,"M",7,"1","green","green",1,148,"regular"
"1057","D1S2","HD-BOS","BOS1",4,12,4,8,"M",7,"1","green","green",1,148,"regular"
"1058","D1S2","HD-BOS","BOS1",4,13,4,8,"M",7,"1","green","red",2,148,"regular"
"1059","D1S2","HD-BOS","BOS1",4,14,4,8,"M",7,"1","green","red",2,148,"regular"
"1060","D1S2","HD-BOS","BOS1",4,15,4,8,"M",7,"1","green","green",1,148,"regular"
"1061","D1S2","HD-BOS","BOS1",4,16,4,8,"M",7,"1","green","green",1,148,"regular"
"1062","D1S2","HD-BOS","BOS1",4,17,4,8,"M",7,"1","green","green",1,148,"regular"
"1063","D1S2","HD-BOS","BOS2",5,0,3,8,"M",7,"1","red","red",6,148,"regular"
"1064","D1S2","HD-BOS","BOS2",5,1,3,8,"M",7,"1","red","green",2,148,"regular"
"1065","D1S2","HD-BOS","BOS2",5,2,3,8,"M",7,"1","red","red",6,148,"regular"
"1066","D1S2","HD-BOS","BOS2",5,3,3,8,"M",7,"1","red","red",1,148,"regular"
"1067","D1S2","HD-BOS","BOS2",5,4,3,8,"M",7,"1","red","green",2,148,"regular"
"1068","D1S2","HD-BOS","BOS2",5,5,3,8,"M",7,"1","red","red",6,148,"regular"
"1069","D1S2","HD-BOS","BOS2",5,6,3,8,"M",7,"1","red","red",1,148,"regular"
"1070","D1S2","HD-BOS","BOS2",5,7,3,8,"M",7,"1","red","red",1,148,"regular"
"1071","D1S2","HD-BOS","BOS2",5,8,3,8,"M",7,"1","red","green",2,148,"regular"
"1072","D1S2","HD-BOS","BOS2",5,9,3,8,"M",7,"1","red","red",6,148,"regular"
"1073","D1S2","HD-BOS","BOS2",5,10,3,8,"M",7,"1","red","green",2,148,"regular"
"1074","D1S2","HD-BOS","BOS2",5,11,3,8,"M",7,"1","red","red",6,148,"regular"
"1075","D1S2","HD-BOS","BOS2",5,12,3,8,"M",7,"1","red","red",1,148,"regular"
"1076","D1S2","HD-BOS","BOS2",5,13,3,8,"M",7,"1","red","red",1,148,"regular"
"1077","D1S2","HD-BOS","BOS2",5,14,3,8,"M",7,"1","red","green",2,148,"regular"
"1078","D1S2","HD-BOS","BOS2",5,15,3,8,"M",7,"1","red","red",6,148,"regular"
"1079","D1S2","HD-BOS","BOS2",5,16,3,8,"M",7,"1","red","red",1,148,"regular"
"1080","D1S2","HD-BOS","BOS2",5,17,3,8,"M",7,"1","red","green",2,148,"regular"
"1081","D1S2","HD-BOS","HD1",2,0,1,9,"M",6,"0","yellow","in",5,143,"Low"
"1082","D1S2","HD-BOS","HD1",2,1,1,9,"M",6,"0","yellow","in",2,143,"Low"
"1083","D1S2","HD-BOS","HD1",2,2,1,9,"M",6,"0","yellow","out",3,143,"Low"
"1084","D1S2","HD-BOS","HD1",2,3,1,9,"M",6,"0","yellow","in",5,143,"Low"
"1085","D1S2","HD-BOS","HD1",2,4,1,9,"M",6,"0","yellow","out",3,143,"Low"
"1086","D1S2","HD-BOS","HD1",2,5,1,9,"M",6,"0","yellow","in",2,143,"Low"
"1087","D1S2","HD-BOS","HD1",2,6,1,9,"M",6,"0","yellow","in",2,143,"Low"
"1088","D1S2","HD-BOS","HD1",2,7,1,9,"M",6,"0","yellow","out",3,143,"Low"
"1089","D1S2","HD-BOS","HD1",2,8,1,9,"M",6,"0","yellow","in",2,143,"Low"
"1090","D1S2","HD-BOS","HD1",2,9,1,9,"M",6,"0","yellow","out",3,143,"Low"
"1091","D1S2","HD-BOS","HD1",2,10,1,9,"M",6,"0","yellow","in",5,143,"Low"
"1092","D1S2","HD-BOS","HD1",2,11,1,9,"M",6,"0","yellow","in",2,143,"Low"
"1093","D1S2","HD-BOS","HD1",2,12,1,9,"M",6,"0","yellow","out",3,143,"Low"
"1094","D1S2","HD-BOS","HD1",2,13,1,9,"M",6,"0","yellow","in",2,143,"Low"
"1095","D1S2","HD-BOS","HD1",2,14,1,9,"M",6,"0","yellow","out",3,143,"Low"
"1096","D1S2","HD-BOS","HD1",2,15,1,9,"M",6,"0","yellow","in",5,143,"Low"
"1097","D1S2","HD-BOS","HD1",2,16,1,9,"M",6,"0","yellow","out",3,143,"Low"
"1098","D1S2","HD-BOS","HD1",2,17,1,9,"M",6,"0","yellow","in",5,143,"Low"
"1099","D1S2","HD-BOS","HD2",3,0,0,9,"M",6,"0","yellow","in",5,143,"Low"
"1100","D1S2","HD-BOS","HD2",3,1,0,9,"M",6,"0","yellow","out",3,143,"Low"
"1101","D1S2","HD-BOS","HD2",3,2,0,9,"M",6,"0","yellow","out",3,143,"Low"
"1102","D1S2","HD-BOS","HD2",3,3,0,9,"M",6,"0","yellow","in",5,143,"Low"
"1103","D1S2","HD-BOS","HD2",3,4,0,9,"M",6,"0","yellow","out",3,143,"Low"
"1104","D1S2","HD-BOS","HD2",3,5,0,9,"M",6,"0","yellow","in",5,143,"Low"
"1105","D1S2","HD-BOS","HD2",3,6,0,9,"M",6,"0","yellow","in",2,143,"Low"
"1106","D1S2","HD-BOS","HD2",3,7,0,9,"M",6,"0","yellow","in",5,143,"Low"
"1107","D1S2","HD-BOS","HD2",3,8,0,9,"M",6,"0","yellow","in",2,143,"Low"
"1108","D1S2","HD-BOS","HD2",3,9,0,9,"M",6,"0","yellow","in",5,143,"Low"
"1109","D1S2","HD-BOS","HD2",3,10,0,9,"M",6,"0","yellow","in",2,143,"Low"
"1110","D1S2","HD-BOS","HD2",3,11,0,9,"M",6,"0","yellow","in",2,143,"Low"
"1111","D1S2","HD-BOS","HD2",3,12,0,9,"M",6,"0","yellow","in",2,143,"Low"
"1112","D1S2","HD-BOS","HD2",3,13,0,9,"M",6,"0","yellow","out",3,143,"Low"
"1113","D1S2","HD-BOS","HD2",3,14,0,9,"M",6,"0","yellow","in",2,143,"Low"
"1114","D1S2","HD-BOS","HD2",3,15,0,9,"M",6,"0","yellow","in",2,143,"Low"
"1115","D1S2","HD-BOS","HD2",3,16,0,9,"M",6,"0","yellow","in",2,143,"Low"
"1116","D1S2","HD-BOS","HD2",3,17,0,9,"M",6,"0","yellow","in",2,143,"Low"
"1117","D1S2","HD-BOS","BOS1",4,0,5,9,"M",6,"0","green","green",4,143,"Low"
"1118","D1S2","HD-BOS","BOS1",4,1,5,9,"M",6,"0","green","green",1,143,"Low"
"1119","D1S2","HD-BOS","BOS1",4,2,5,9,"M",6,"0","green","green",1,143,"Low"
"1120","D1S2","HD-BOS","BOS1",4,3,5,9,"M",6,"0","green","red",1,143,"Low"
"1121","D1S2","HD-BOS","BOS1",4,4,5,9,"M",6,"0","green","green",4,143,"Low"
"1122","D1S2","HD-BOS","BOS1",4,5,5,9,"M",6,"0","green","green",1,143,"Low"
"1123","D1S2","HD-BOS","BOS1",4,6,5,9,"M",6,"0","green","green",1,143,"Low"
"1124","D1S2","HD-BOS","BOS1",4,7,5,9,"M",6,"0","green","red",2,143,"Low"
"1125","D1S2","HD-BOS","BOS1",4,8,5,9,"M",6,"0","green","green",1,143,"Low"
"1126","D1S2","HD-BOS","BOS1",4,9,5,9,"M",6,"0","green","green",1,143,"Low"
"1127","D1S2","HD-BOS","BOS1",4,10,5,9,"M",6,"0","green","green",1,143,"Low"
"1128","D1S2","HD-BOS","BOS1",4,11,5,9,"M",6,"0","green","green",4,143,"Low"
"1129","D1S2","HD-BOS","BOS1",4,12,5,9,"M",6,"0","green","green",1,143,"Low"
"1130","D1S2","HD-BOS","BOS1",4,13,5,9,"M",6,"0","green","green",1,143,"Low"
"1131","D1S2","HD-BOS","BOS1",4,14,5,9,"M",6,"0","green","green",1,143,"Low"
"1132","D1S2","HD-BOS","BOS1",4,15,5,9,"M",6,"0","green","green",4,143,"Low"
"1133","D1S2","HD-BOS","BOS1",4,16,5,9,"M",6,"0","green","green",1,143,"Low"
"1134","D1S2","HD-BOS","BOS1",4,17,5,9,"M",6,"0","green","green",1,143,"Low"
"1135","D1S2","HD-BOS","BOS2",5,0,4,9,"M",6,"0","red","red",1,143,"Low"
"1136","D1S2","HD-BOS","BOS2",5,1,4,9,"M",6,"0","red","red",1,143,"Low"
"1137","D1S2","HD-BOS","BOS2",5,2,4,9,"M",6,"0","red","red",6,143,"Low"
"1138","D1S2","HD-BOS","BOS2",5,3,4,9,"M",6,"0","red","red",1,143,"Low"
"1139","D1S2","HD-BOS","BOS2",5,4,4,9,"M",6,"0","red","red",1,143,"Low"
"1140","D1S2","HD-BOS","BOS2",5,5,4,9,"M",6,"0","red","red",6,143,"Low"
"1141","D1S2","HD-BOS","BOS2",5,6,4,9,"M",6,"0","red","red",1,143,"Low"
"1142","D1S2","HD-BOS","BOS2",5,7,4,9,"M",6,"0","red","red",6,143,"Low"
"1143","D1S2","HD-BOS","BOS2",5,8,4,9,"M",6,"0","red","red",1,143,"Low"
"1144","D1S2","HD-BOS","BOS2",5,9,4,9,"M",6,"0","red","red",6,143,"Low"
"1145","D1S2","HD-BOS","BOS2",5,10,4,9,"M",6,"0","red","red",1,143,"Low"
"1146","D1S2","HD-BOS","BOS2",5,11,4,9,"M",6,"0","red","red",1,143,"Low"
"1147","D1S2","HD-BOS","BOS2",5,12,4,9,"M",6,"0","red","red",6,143,"Low"
"1148","D1S2","HD-BOS","BOS2",5,13,4,9,"M",6,"0","red","red",1,143,"Low"
"1149","D1S2","HD-BOS","BOS2",5,14,4,9,"M",6,"0","red","red",6,143,"Low"
"1150","D1S2","HD-BOS","BOS2",5,15,4,9,"M",6,"0","red","red",6,143,"Low"
"1151","D1S2","HD-BOS","BOS2",5,16,4,9,"M",6,"0","red","red",6,143,"Low"
"1152","D1S2","HD-BOS","BOS2",5,17,4,9,"M",6,"0","red","red",6,143,"Low"
"1153","D1S2","HD-BOS","HD1",2,0,2,10,"F",6,"1","yellow","out",3,167,"Low"
"1154","D1S2","HD-BOS","HD1",2,1,2,10,"F",6,"1","yellow","in",2,167,"Low"
"1155","D1S2","HD-BOS","HD1",2,2,2,10,"F",6,"1","yellow","out",3,167,"Low"
"1156","D1S2","HD-BOS","HD1",2,3,2,10,"F",6,"1","yellow","in",2,167,"Low"
"1157","D1S2","HD-BOS","HD1",2,4,2,10,"F",6,"1","yellow","out",3,167,"Low"
"1158","D1S2","HD-BOS","HD1",2,5,2,10,"F",6,"1","yellow","out",3,167,"Low"
"1159","D1S2","HD-BOS","HD1",2,6,2,10,"F",6,"1","yellow","in",2,167,"Low"
"1160","D1S2","HD-BOS","HD1",2,7,2,10,"F",6,"1","yellow","out",3,167,"Low"
"1161","D1S2","HD-BOS","HD1",2,8,2,10,"F",6,"1","yellow","out",3,167,"Low"
"1162","D1S2","HD-BOS","HD1",2,9,2,10,"F",6,"1","yellow","out",3,167,"Low"
"1163","D1S2","HD-BOS","HD1",2,10,2,10,"F",6,"1","yellow","in",2,167,"Low"
"1164","D1S2","HD-BOS","HD1",2,11,2,10,"F",6,"1","yellow","out",3,167,"Low"
"1165","D1S2","HD-BOS","HD1",2,12,2,10,"F",6,"1","yellow","out",3,167,"Low"
"1166","D1S2","HD-BOS","HD1",2,13,2,10,"F",6,"1","yellow","in",2,167,"Low"
"1167","D1S2","HD-BOS","HD1",2,14,2,10,"F",6,"1","yellow","out",3,167,"Low"
"1168","D1S2","HD-BOS","HD1",2,15,2,10,"F",6,"1","yellow","out",3,167,"Low"
"1169","D1S2","HD-BOS","HD1",2,16,2,10,"F",6,"1","yellow","in",2,167,"Low"
"1170","D1S2","HD-BOS","HD1",2,17,2,10,"F",6,"1","yellow","in",2,167,"Low"
"1171","D1S2","HD-BOS","HD2",3,0,1,10,"F",6,"1","yellow","out",3,167,"Low"
"1172","D1S2","HD-BOS","HD2",3,1,1,10,"F",6,"1","yellow","in",5,167,"Low"
"1173","D1S2","HD-BOS","HD2",3,2,1,10,"F",6,"1","yellow","in",5,167,"Low"
"1174","D1S2","HD-BOS","HD2",3,3,1,10,"F",6,"1","yellow","in",2,167,"Low"
"1175","D1S2","HD-BOS","HD2",3,4,1,10,"F",6,"1","yellow","out",3,167,"Low"
"1176","D1S2","HD-BOS","HD2",3,5,1,10,"F",6,"1","yellow","out",3,167,"Low"
"1177","D1S2","HD-BOS","HD2",3,6,1,10,"F",6,"1","yellow","in",5,167,"Low"
"1178","D1S2","HD-BOS","HD2",3,7,1,10,"F",6,"1","yellow","in",5,167,"Low"
"1179","D1S2","HD-BOS","HD2",3,8,1,10,"F",6,"1","yellow","in",2,167,"Low"
"1180","D1S2","HD-BOS","HD2",3,9,1,10,"F",6,"1","yellow","out",3,167,"Low"
"1181","D1S2","HD-BOS","HD2",3,10,1,10,"F",6,"1","yellow","out",3,167,"Low"
"1182","D1S2","HD-BOS","HD2",3,11,1,10,"F",6,"1","yellow","in",2,167,"Low"
"1183","D1S2","HD-BOS","HD2",3,12,1,10,"F",6,"1","yellow","in",2,167,"Low"
"1184","D1S2","HD-BOS","HD2",3,13,1,10,"F",6,"1","yellow","in",2,167,"Low"
"1185","D1S2","HD-BOS","HD2",3,14,1,10,"F",6,"1","yellow","out",3,167,"Low"
"1186","D1S2","HD-BOS","HD2",3,15,1,10,"F",6,"1","yellow","in",5,167,"Low"
"1187","D1S2","HD-BOS","HD2",3,16,1,10,"F",6,"1","yellow","in",2,167,"Low"
"1188","D1S2","HD-BOS","HD2",3,17,1,10,"F",6,"1","yellow","in",2,167,"Low"
"1189","D1S2","HD-BOS","BOS1",4,0,0,10,"F",6,"1","green","green",1,167,"Low"
"1190","D1S2","HD-BOS","BOS1",4,1,0,10,"F",6,"1","green","red",2,167,"Low"
"1191","D1S2","HD-BOS","BOS1",4,2,0,10,"F",6,"1","green","green",4,167,"Low"
"1192","D1S2","HD-BOS","BOS1",4,3,0,10,"F",6,"1","green","green",1,167,"Low"
"1193","D1S2","HD-BOS","BOS1",4,4,0,10,"F",6,"1","green","red",2,167,"Low"
"1194","D1S2","HD-BOS","BOS1",4,5,0,10,"F",6,"1","green","green",4,167,"Low"
"1195","D1S2","HD-BOS","BOS1",4,6,0,10,"F",6,"1","green","green",1,167,"Low"
"1196","D1S2","HD-BOS","BOS1",4,7,0,10,"F",6,"1","green","red",2,167,"Low"
"1197","D1S2","HD-BOS","BOS1",4,8,0,10,"F",6,"1","green","green",1,167,"Low"
"1198","D1S2","HD-BOS","BOS1",4,9,0,10,"F",6,"1","green","green",1,167,"Low"
"1199","D1S2","HD-BOS","BOS1",4,10,0,10,"F",6,"1","green","green",1,167,"Low"
"1200","D1S2","HD-BOS","BOS1",4,11,0,10,"F",6,"1","green","green",4,167,"Low"
"1201","D1S2","HD-BOS","BOS1",4,12,0,10,"F",6,"1","green","green",1,167,"Low"
"1202","D1S2","HD-BOS","BOS1",4,13,0,10,"F",6,"1","green","green",1,167,"Low"
"1203","D1S2","HD-BOS","BOS1",4,14,0,10,"F",6,"1","green","green",4,167,"Low"
"1204","D1S2","HD-BOS","BOS1",4,15,0,10,"F",6,"1","green","green",1,167,"Low"
"1205","D1S2","HD-BOS","BOS1",4,16,0,10,"F",6,"1","green","green",4,167,"Low"
"1206","D1S2","HD-BOS","BOS1",4,17,0,10,"F",6,"1","green","green",4,167,"Low"
"1207","D1S2","HD-BOS","BOS2",5,0,5,10,"F",6,"1","red","green",2,167,"Low"
"1208","D1S2","HD-BOS","BOS2",5,1,5,10,"F",6,"1","red","red",6,167,"Low"
"1209","D1S2","HD-BOS","BOS2",5,2,5,10,"F",6,"1","red","red",6,167,"Low"
"1210","D1S2","HD-BOS","BOS2",5,3,5,10,"F",6,"1","red","red",1,167,"Low"
"1211","D1S2","HD-BOS","BOS2",5,4,5,10,"F",6,"1","red","red",1,167,"Low"
"1212","D1S2","HD-BOS","BOS2",5,5,5,10,"F",6,"1","red","red",1,167,"Low"
"1213","D1S2","HD-BOS","BOS2",5,6,5,10,"F",6,"1","red","red",1,167,"Low"
"1214","D1S2","HD-BOS","BOS2",5,7,5,10,"F",6,"1","red","red",6,167,"Low"
"1215","D1S2","HD-BOS","BOS2",5,8,5,10,"F",6,"1","red","red",1,167,"Low"
"1216","D1S2","HD-BOS","BOS2",5,9,5,10,"F",6,"1","red","red",6,167,"Low"
"1217","D1S2","HD-BOS","BOS2",5,10,5,10,"F",6,"1","red","red",6,167,"Low"
"1218","D1S2","HD-BOS","BOS2",5,11,5,10,"F",6,"1","red","red",1,167,"Low"
"1219","D1S2","HD-BOS","BOS2",5,12,5,10,"F",6,"1","red","red",1,167,"Low"
"1220","D1S2","HD-BOS","BOS2",5,13,5,10,"F",6,"1","red","green",2,167,"Low"
"1221","D1S2","HD-BOS","BOS2",5,14,5,10,"F",6,"1","red","red",1,167,"Low"
"1222","D1S2","HD-BOS","BOS2",5,15,5,10,"F",6,"1","red","red",1,167,"Low"
"1223","D1S2","HD-BOS","BOS2",5,16,5,10,"F",6,"1","red","red",1,167,"Low"
"1224","D1S2","HD-BOS","BOS2",5,17,5,10,"F",6,"1","red","red",1,167,"Low"
"1225","D1S2","HD-BOS","HD1",2,0,3,11,"M",6,"1","yellow","out",3,153,"Low"
"1226","D1S2","HD-BOS","HD1",2,1,3,11,"M",6,"1","yellow","in",5,153,"Low"
"1227","D1S2","HD-BOS","HD1",2,2,3,11,"M",6,"1","yellow","out",3,153,"Low"
"1228","D1S2","HD-BOS","HD1",2,3,3,11,"M",6,"1","yellow","in",2,153,"Low"
"1229","D1S2","HD-BOS","HD1",2,4,3,11,"M",6,"1","yellow","in",5,153,"Low"
"1230","D1S2","HD-BOS","HD1",2,5,3,11,"M",6,"1","yellow","out",3,153,"Low"
"1231","D1S2","HD-BOS","HD1",2,6,3,11,"M",6,"1","yellow","in",5,153,"Low"
"1232","D1S2","HD-BOS","HD1",2,7,3,11,"M",6,"1","yellow","out",3,153,"Low"
"1233","D1S2","HD-BOS","HD1",2,8,3,11,"M",6,"1","yellow","in",5,153,"Low"
"1234","D1S2","HD-BOS","HD1",2,9,3,11,"M",6,"1","yellow","out",3,153,"Low"
"1235","D1S2","HD-BOS","HD1",2,10,3,11,"M",6,"1","yellow","in",5,153,"Low"
"1236","D1S2","HD-BOS","HD1",2,11,3,11,"M",6,"1","yellow","out",3,153,"Low"
"1237","D1S2","HD-BOS","HD1",2,12,3,11,"M",6,"1","yellow","in",5,153,"Low"
"1238","D1S2","HD-BOS","HD1",2,13,3,11,"M",6,"1","yellow","out",3,153,"Low"
"1239","D1S2","HD-BOS","HD1",2,14,3,11,"M",6,"1","yellow","in",2,153,"Low"
"1240","D1S2","HD-BOS","HD1",2,15,3,11,"M",6,"1","yellow","in",5,153,"Low"
"1241","D1S2","HD-BOS","HD1",2,16,3,11,"M",6,"1","yellow","out",3,153,"Low"
"1242","D1S2","HD-BOS","HD1",2,17,3,11,"M",6,"1","yellow","in",5,153,"Low"
"1243","D1S2","HD-BOS","HD2",3,0,2,11,"M",6,"1","yellow","in",2,153,"Low"
"1244","D1S2","HD-BOS","HD2",3,1,2,11,"M",6,"1","yellow","in",2,153,"Low"
"1245","D1S2","HD-BOS","HD2",3,2,2,11,"M",6,"1","yellow","out",3,153,"Low"
"1246","D1S2","HD-BOS","HD2",3,3,2,11,"M",6,"1","yellow","in",2,153,"Low"
"1247","D1S2","HD-BOS","HD2",3,4,2,11,"M",6,"1","yellow","out",3,153,"Low"
"1248","D1S2","HD-BOS","HD2",3,5,2,11,"M",6,"1","yellow","in",2,153,"Low"
"1249","D1S2","HD-BOS","HD2",3,6,2,11,"M",6,"1","yellow","in",2,153,"Low"
"1250","D1S2","HD-BOS","HD2",3,7,2,11,"M",6,"1","yellow","out",3,153,"Low"
"1251","D1S2","HD-BOS","HD2",3,8,2,11,"M",6,"1","yellow","in",2,153,"Low"
"1252","D1S2","HD-BOS","HD2",3,9,2,11,"M",6,"1","yellow","in",2,153,"Low"
"1253","D1S2","HD-BOS","HD2",3,10,2,11,"M",6,"1","yellow","out",3,153,"Low"
"1254","D1S2","HD-BOS","HD2",3,11,2,11,"M",6,"1","yellow","in",2,153,"Low"
"1255","D1S2","HD-BOS","HD2",3,12,2,11,"M",6,"1","yellow","out",3,153,"Low"
"1256","D1S2","HD-BOS","HD2",3,13,2,11,"M",6,"1","yellow","out",3,153,"Low"
"1257","D1S2","HD-BOS","HD2",3,14,2,11,"M",6,"1","yellow","in",2,153,"Low"
"1258","D1S2","HD-BOS","HD2",3,15,2,11,"M",6,"1","yellow","in",2,153,"Low"
"1259","D1S2","HD-BOS","HD2",3,16,2,11,"M",6,"1","yellow","out",3,153,"Low"
"1260","D1S2","HD-BOS","HD2",3,17,2,11,"M",6,"1","yellow","in",2,153,"Low"
"1261","D1S2","HD-BOS","BOS1",4,0,1,11,"M",6,"1","green","red",2,153,"Low"
"1262","D1S2","HD-BOS","BOS1",4,1,1,11,"M",6,"1","green","red",1,153,"Low"
"1263","D1S2","HD-BOS","BOS1",4,2,1,11,"M",6,"1","green","red",1,153,"Low"
"1264","D1S2","HD-BOS","BOS1",4,3,1,11,"M",6,"1","green","green",1,153,"Low"
"1265","D1S2","HD-BOS","BOS1",4,4,1,11,"M",6,"1","green","green",1,153,"Low"
"1266","D1S2","HD-BOS","BOS1",4,5,1,11,"M",6,"1","green","green",1,153,"Low"
"1267","D1S2","HD-BOS","BOS1",4,6,1,11,"M",6,"1","green","red",1,153,"Low"
"1268","D1S2","HD-BOS","BOS1",4,7,1,11,"M",6,"1","green","green",1,153,"Low"
"1269","D1S2","HD-BOS","BOS1",4,8,1,11,"M",6,"1","green","red",2,153,"Low"
"1270","D1S2","HD-BOS","BOS1",4,9,1,11,"M",6,"1","green","green",4,153,"Low"
"1271","D1S2","HD-BOS","BOS1",4,10,1,11,"M",6,"1","green","green",4,153,"Low"
"1272","D1S2","HD-BOS","BOS1",4,11,1,11,"M",6,"1","green","red",2,153,"Low"
"1273","D1S2","HD-BOS","BOS1",4,12,1,11,"M",6,"1","green","green",4,153,"Low"
"1274","D1S2","HD-BOS","BOS1",4,13,1,11,"M",6,"1","green","red",2,153,"Low"
"1275","D1S2","HD-BOS","BOS1",4,14,1,11,"M",6,"1","green","green",4,153,"Low"
"1276","D1S2","HD-BOS","BOS1",4,15,1,11,"M",6,"1","green","red",2,153,"Low"
"1277","D1S2","HD-BOS","BOS1",4,16,1,11,"M",6,"1","green","green",4,153,"Low"
"1278","D1S2","HD-BOS","BOS1",4,17,1,11,"M",6,"1","green","red",2,153,"Low"
"1279","D1S2","HD-BOS","BOS2",5,0,0,11,"M",6,"1","red","green",1,153,"Low"
"1280","D1S2","HD-BOS","BOS2",5,1,0,11,"M",6,"1","red","green",2,153,"Low"
"1281","D1S2","HD-BOS","BOS2",5,2,0,11,"M",6,"1","red","red",1,153,"Low"
"1282","D1S2","HD-BOS","BOS2",5,3,0,11,"M",6,"1","red","red",1,153,"Low"
"1283","D1S2","HD-BOS","BOS2",5,4,0,11,"M",6,"1","red","red",6,153,"Low"
"1284","D1S2","HD-BOS","BOS2",5,5,0,11,"M",6,"1","red","green",2,153,"Low"
"1285","D1S2","HD-BOS","BOS2",5,6,0,11,"M",6,"1","red","red",6,153,"Low"
"1286","D1S2","HD-BOS","BOS2",5,7,0,11,"M",6,"1","red","green",2,153,"Low"
"1287","D1S2","HD-BOS","BOS2",5,8,0,11,"M",6,"1","red","red",6,153,"Low"
"1288","D1S2","HD-BOS","BOS2",5,9,0,11,"M",6,"1","red","green",2,153,"Low"
"1289","D1S2","HD-BOS","BOS2",5,10,0,11,"M",6,"1","red","red",6,153,"Low"
"1290","D1S2","HD-BOS","BOS2",5,11,0,11,"M",6,"1","red","green",2,153,"Low"
"1291","D1S2","HD-BOS","BOS2",5,12,0,11,"M",6,"1","red","red",6,153,"Low"
"1292","D1S2","HD-BOS","BOS2",5,13,0,11,"M",6,"1","red","green",2,153,"Low"
"1293","D1S2","HD-BOS","BOS2",5,14,0,11,"M",6,"1","red","red",6,153,"Low"
"1294","D1S2","HD-BOS","BOS2",5,15,0,11,"M",6,"1","red","green",2,153,"Low"
"1295","D1S2","HD-BOS","BOS2",5,16,0,11,"M",6,"1","red","red",6,153,"Low"
"1296","D1S2","HD-BOS","BOS2",5,17,0,11,"M",6,"1","red","green",2,153,"Low"
"1297","D1S3","BOS-HD","BOS1",2,0,0,0,"F",7,"1","red","red",1,158,"High"
"1298","D1S3","BOS-HD","BOS1",2,1,0,0,"F",7,"1","red","red",6,158,"High"
"1299","D1S3","BOS-HD","BOS1",2,2,0,0,"F",7,"1","red","green",2,158,"High"
"1300","D1S3","BOS-HD","BOS1",2,3,0,0,"F",7,"1","red","red",1,158,"High"
"1301","D1S3","BOS-HD","BOS1",2,4,0,0,"F",7,"1","red","red",1,158,"High"
"1302","D1S3","BOS-HD","BOS1",2,5,0,0,"F",7,"1","red","green",2,158,"High"
"1303","D1S3","BOS-HD","BOS1",2,6,0,0,"F",7,"1","red","red",6,158,"High"
"1304","D1S3","BOS-HD","BOS1",2,7,0,0,"F",7,"1","red","green",2,158,"High"
"1305","D1S3","BOS-HD","BOS1",2,8,0,0,"F",7,"1","red","red",1,158,"High"
"1306","D1S3","BOS-HD","BOS1",2,9,0,0,"F",7,"1","red","red",6,158,"High"
"1307","D1S3","BOS-HD","BOS1",2,10,0,0,"F",7,"1","red","green",2,158,"High"
"1308","D1S3","BOS-HD","BOS1",2,11,0,0,"F",7,"1","red","red",1,158,"High"
"1309","D1S3","BOS-HD","BOS1",2,12,0,0,"F",7,"1","red","red",6,158,"High"
"1310","D1S3","BOS-HD","BOS1",2,13,0,0,"F",7,"1","red","green",2,158,"High"
"1311","D1S3","BOS-HD","BOS1",2,14,0,0,"F",7,"1","red","green",2,158,"High"
"1312","D1S3","BOS-HD","BOS1",2,15,0,0,"F",7,"1","red","red",6,158,"High"
"1313","D1S3","BOS-HD","BOS1",2,16,0,0,"F",7,"1","red","green",2,158,"High"
"1314","D1S3","BOS-HD","BOS1",2,17,0,0,"F",7,"1","red","red",6,158,"High"
"1315","D1S3","BOS-HD","BOS2",3,0,0,0,"F",7,"1","green","green",4,158,"High"
"1316","D1S3","BOS-HD","BOS2",3,1,0,0,"F",7,"1","green","red",2,158,"High"
"1317","D1S3","BOS-HD","BOS2",3,2,0,0,"F",7,"1","green","green",4,158,"High"
"1318","D1S3","BOS-HD","BOS2",3,3,0,0,"F",7,"1","green","red",2,158,"High"
